0.01 	-0.965281697878015	0.247395994329504	0	0.478409867164306	0.429223132923677	0	-0.0093240737	-0.0086473146	0	-0.932570512954397	-0.864525805062993	0	0.974605771578015	-0.238748679729504	0	0.454160645790091	0.435302672139317	0	
0.0212907034373793 	-0.959801791034954	0.252221513889859	0	0.492386507126698	0.425414965598515	0	-0.0198555297715523	-0.0184057967684587	0	-0.933146259357129	-0.863798853256213	0	0.979657320806506	-0.2338157171214	0	0.440759752230431	0.438383887657698	0	
0.0334726877262952 	-0.9537110144671	0.257377942522794	0	0.507696471865098	0.420979954508681	0	-0.0312282477524333	-0.0289220759757927	0	-0.934231046447742	-0.862424490637359	0	0.984939262219534	-0.228455866547001	0	0.426534574582644	0.441444536128678	0	
0.0462470249351043 	-0.947122188437881	0.262724793937721	0	0.524003908691843	0.415944437111885	0	-0.0431712993854663	-0.0399277137793288	0	-0.935880996300358	-0.860322343671907	0	0.990293487823347	-0.222797080158393	0	0.411877087608516	0.444377906560022	0	
0.0594040073341581 	-0.940116513963937	0.268161853812412	0	0.541065334604001	0.410321745602795	0	-0.0554976118486101	-0.0512304115434523	0	-0.938121507507251	-0.857444822307968	0	0.995614125812547	-0.21693144226896	0	0.39705617290325	0.447123076705173	0	
0.0728013737818568 	-0.932750376529031	0.273619152506161	0	0.558707960347682	0.404114291009667	0	-0.0680831043465938	-0.0626958022399205	0	-0.940956865528396	-0.853764783916709	0	1.00083348087562	-0.210923350266241	0	0.382248905180713	0.449650492907042	0	
0.0863439515795738 	-0.925062355883808	0.279047673308265	0	0.576808463072015	0.397316254559592	0	-0.0808473779567045	-0.0742301754170859	0	-0.944377371112738	-0.849266686037683	0	1.00590973384051	-0.204817497891179	0	0.367568908040724	0.45195043147809	0	
0.0999680465202858 	-0.917078919877823	0.284412277013089	0	0.595276234187479	0.389916080881032	0	-0.0937389803506602	-0.0857671289591207	0	-0.948363921884857	-0.84394111292248	0	1.01081790022848	-0.198645148053968	0	0.353087687697378	0.454025032041449	0	
0.113630506566491 	-0.908818607181688	0.289686783130869	0	0.614041359797781	0.38189854563374	0	-0.106725105163189	-0.0972581732547817	0	-0.952890717396838	-0.837781738979386	0	1.01554371234488	-0.192428609876087	0	0.338849357599057	0.455883193345646	0	
0.127301422504084 	-0.900294943010487	0.294850719434782	0	0.633046429137944	0.373246396293905	0	-0.119784717004504	-0.108666445238201	0	-0.957926776603577	-0.830783832836335	0	1.02007966001499	-0.186184274196581	0	0.324880347465634	0.457537436542429	0	
