-1	0.363000140796059
-0.99	0.362515297719523
-0.98	0.361041675902687
-0.97	0.35854701763308
-0.96	0.355001012941264
-0.95	0.350375506218499
-0.94	0.34464470330406
-0.93	0.337785378033441
-0.92	0.32977707719063
-0.91	0.320602322763711
-0.9	0.310246810363586
-0.89	0.298699602631246
-0.88	0.285953316430153
-0.87	0.272004302597399
-0.86	0.256852817010934
-0.85	0.240503181720571
-0.84	0.22296393488822
-0.83	0.204247968288172
-0.82	0.184372651131537
-0.81	0.163359939000543
-0.8	0.141236466708403
-0.79	0.118033623939133
-0.78	0.0937876125691992
-0.77	0.0685394846291567
-0.76	0.0423351599286166
-0.75	0.0152254224418265
-0.74	-0.0127341053661798
-0.73	-0.04148301100189
-0.72	-0.0709561638237117
-0.71	-0.101083810863004
-0.7	-0.131791696993597
-0.69	-0.163001209736104
-0.68	-0.19462954885527
-0.67	-0.226589920774809
-0.66	-0.258791757695204
-0.65	-0.291140961156697
-0.64	-0.323540169642786
-0.63	-0.355889049670059
-0.62	-0.388084609658876
-0.61	-0.420021535727324
-0.6	-0.451592548398959
-0.59	-0.482688779064248
-0.58	-0.513200164887232
-0.57	-0.543015860704017
-0.56	-0.572024666319225
-0.55	-0.60011546747163
-0.54	-0.627177688611992
-0.53	-0.653101755515583
-0.52	-0.677779565640221
-0.51	-0.701104964038673
-0.5	-0.722974222543156
-0.49	-0.743286519860207
-0.48	-0.761944420147249
-0.47	-0.778854347588636
-0.46	-0.793927054449381
-0.45	-0.807078080059932
-0.44	-0.81822819817573
-0.429999999999999	-0.827303850161236
-0.419999999999999	-0.834237561470136
-0.409999999999999	-0.838968338931616
-0.399999999999999	-0.841442046407063
-0.389999999999999	-0.841611756452386
-0.379999999999999	-0.839438075708105
-0.369999999999999	-0.834889441842274
-0.359999999999999	-0.827942389989724
-0.349999999999999	-0.818581786764647
-0.339999999999999	-0.80680103007147
-0.329999999999999	-0.792602213100614
-0.319999999999999	-0.775996251070247
-0.309999999999999	-0.757002969461561
-0.299999999999999	-0.735651152692307
-0.289999999999999	-0.711978552380311
-0.279999999999999	-0.686031854564009
-0.269999999999999	-0.657866605469504
-0.259999999999999	-0.627547095641859
-0.249999999999999	-0.595146202490688
-0.239999999999999	-0.560745191535273
-0.229999999999999	-0.524433476870712
-0.219999999999999	-0.48630834161252
-0.209999999999999	-0.446474619310944
-0.199999999999999	-0.405044337556554
-0.189999999999999	-0.362136325223721
-0.179999999999999	-0.317875785016874
-0.169999999999999	-0.272393833194445
-0.159999999999999	-0.225827008545557
-0.149999999999999	-0.178316752883496
